"bugId","testerId","testCycleId","productId","subject","action_performed","expected_result","result","error_message"
2411436,64256,126243,4189,"404 Page - [T] - Not responsive on iOS in portrait","1. Open any non-existent page that will yield a 404; for example, http://www.fox.com/fake-page.","Copy on 404 page will be responsive to device.  All text will be fully visible and page will not scroll right-left.","iPad Mini in portrait:   D  in  FOUND  is cut off on right side.  Page can be swiped to display it, which results in the  P  in  PAGE  and  4  in  404  being cut off on the left.  Issue does not occur on iPad Mini in landscape, nor on any Android devices in any orientation or on desktop.",NULL
2411353,64256,126243,4189,"Show Full Episodes - [T] - Season number overlapped by page header in iOS","1. Open any show page in landscape orientation; for example http://www.fox.com/the-mick. 2. Tap Full Episodes link in show menu.","At top of Full Episodes page, page header  FULL EPISODES on FOX NOW (x)  displays, along with season number of episodes.  Both will be fully visible.","iPad Mini:  Page header overlaps Season number in landscape orientation; occurs in both Safari and Chrome.  Issue does not occur if device is rotated to portrait; font size of header decreases, so no overlap occurs.  Android tablet:  Issue does not occur; header wraps so Season number is visible. Desktop: Issue does not occur; screen size is much wider. Phone:  Full Episodes page only available with direct URL entry; overlap does not occur if Full Episodes page is accessed as such.",NULL
2410620,64256,126243,4189,"FOX.com Home - [T/M] - Show name and air time cut off in On Tonight","1. Open http://www.fox.com. 2. View On Tonight in both portrait and landscape orientations.","Show names and air times will be fully visible.","Font size is too large in some device orientations and letters are cut off in On Tonight: iPad Mini - Bottom half of show name and air time is cut off in portrait Android tablet - Descenders in show name and air time are cut off in portrait Android phone - Descenders in show name and air time are cut off in landscape  On Tonight displays as expected: Desktop iPad Mini in landscape Android Table in landscape Android Phone in portrait",NULL
2408835,64256,125834,4189,"[FOX NOW Android] Pitbull's New Year's Revolution - Blank show page","1. Tap menu button and select Pitbull's New Year's Revolution.","Show pages in the app will have content. If there is no content for a show available in the app, the show will not be present.","Pitbull's New Year's Revolution show page is blank.  All clips were removed from FOX.com, so there is no longer any content available in the app.  Show still displays in side menu and All Shows grid.",NULL
2408832,64256,125834,4189,"[FoxNow Android] Cooper Barrett's Guide To Surviving Life - Present in app","1. Observe All Shows grid on Home. 2. Tap menu button and select Cooper Barrett's Guide To Surviving Life.","Since Cooper Barrett episodes expired on 1/3/17, show will no longer be present in the app.","Cooper Barrett's Guide To Surviving Life has only been present in the FOX NOW app so that episodes could be viewed in the app since episodes were available on the Full Episodes page on FOX.com.  Episodes are now expired and are no longer available on FOX.com or in the Fox Now app. Consequently, the CBGTSL show page and navigation should be removed from the FOX NOW app.  (Note that the show page now displays the 2016 availability message for Sunday, 1/3/17 premiere, which is not applicable and could mislead the user.)",NULL
2406558,64256,123358,4189,"Ads - [D] - No pre-roll or mid-roll ads play","1. Open any video, such as http://staging.fox.com/watch/831356483666/7740238848. 2. Watch video at least several minutes before viewing ad pod.","Pre-roll ad plays before all episodes and clips >30 sec duration Mid-roll ad pods play at designated locations during episodes.","No pre-roll or mid-roll ads are seen on any episodes; pre-rolls are also missing on clips longer than 30 sec.  This occurs whether user is authenticated or unauthenticated, and watching gated or ungated content.  Missing mid-roll pods occur whether user enters pod via regular playback, or scrubs past pod after negating 60 second grace period.  Issue does not occur in production.",NULL
2406541,64256,123358,4189,"[Content] - [D] - Authentication - Branded slate does not play before episode begins","1. Preview Pass has expired. 2. Open any locked episode, such as http://staging.fox.com/watch/784878147923/7765713408. 3. Sign into MVPD that has a branded slate with valid AuthN/AuthZ credentials.","Branded slate will play before episode begins.","Branded slate does not play before video. Branded slates play as expected in production.",NULL
2406050,64256,123071,4189,"Authentication -[D] - Branded slate plays after signing out of MVPD","1. User is authenticated. 2. Open any ungated content, such as http://www.fox.com/watch/769695299708/7684109568. 3. After page has loaded, and either branded slate, pre-roll or episode is playing, click X to sign out of MVPD.","User will be signed out of MVPD:  page will reload, MVPD logo will no longer display in global navigation bar, and episode will re-load and begin playing again without a branded slate.","Branded slate plays when page loads after having signed out of MVPD.  User can re-load page multiple times, and branded slate will again play, even though user is no longer authenticated.  If user then switches to locked content, the authentication flow will be triggered, requiring sign in to view video.",NULL
2400658,183943,125347,4189,"Preview Pass- [D]-Preview Pass Hash Passed to Freewheel - Unlocked Video Mid-Preview Pass","prerequisite: User has an active Preview Pass started and not yet expired. 1.Go to Fox.com 2.Click on Any locked video 3.Video starts playing with active preview pass mins(60) 4.Captured the To verify this capture all web traffic with Charles Proxy.  Filter the Charles capture by  1? . Open the XML tab for Requests. Check the keyValue for any key Attribute  _fw_ae .","When the user has an active Preview Pass the key Attribute  _fw_ae  will list nomvpd for the value.","Even when the user has an active Preview Pass the key Attribute value has free wheel hash id instead of nomvpd .i checked with different browsers, clearing the History and cache",NULL
2398866,64256,125347,4189,"Bones - D/T/M - Duplicate clip titles for all Fan Favorite Bones Moments thumbnails","1. Open http://www.fox.com/bones/article/vote-now-fan-favorite-bones-moments","Each voting thumbnail will display its title above the thumbnail, just as the Episode and Quote voting pages display the titles above the thumbnails.","For Fan Favorite Bones Moments, the titles display both above and below the thumbnail.  (Along with the title that already displays on the clip thumbnail, this makes a total of 3 titles for every thumbnail.)",NULL
2396738,85569,125347,4189,"[M] - When scrubbing a video clip that has a pre-roll ad, the video returns to the beginning","1. Launch fox.com and go to the Lethal Weapon show page. 2.  Launch a clip that has a pre-roll ad, such as http://www.fox.com/watch/836820035641/7833489408 3. Tap on the scrubber to move the video forwards and backwards.","The video can be moved forwards and backwards with the scrubber.","The video returns to the beginning and shows the play icon.",NULL
2395528,250229,125347,4189,"Preview Pass- [D] - Parental control doesn't block shows during preview pass","***User should have active Preview Pass*** 1) Open http://www.fox.com 2) Click on  National Geographic Presents - Mars  show or any locked show with rating higher than TV-Y7 3) Click on Sign in and select Midcontinent provider 4) Log in with TV-Y7 credentials tvetest218@midco.net/midco1 and observe","Attempting to watch content rated above the parental rating should display an error message","Even if error message displays user is able to watch show with higher rating during preview pass. Even if preview pass ends user is able to continue watch current show with higher rating.",NULL
2391730,64256,123358,4189,"Authentication - User is stuck on. sp.auth.adobe.com screen after signing in with TWC","1. Open http://www.fox.com/watch/829441091709. 2. If Preview Pass available, click blue sign-in link. 3. Either with Preview Pass active or expired:  Select Time Warner Cable/Spectrum from MVPD picker. 4. Sign in with valid AuthN/AuthZ credentials.","MVPD sign in tab will close and user will be returned to Watch page, with TWC logo displayed in upper right corner of navigation bar.  Episode will play.","MVPD sign in tab closes as expected but Watch page switches to https://sp.auth/adobe.com/adobe-services/completeBackgroundLogin, which has a blank screen.  User remains on this page indefinitely.  If user then opens any FOX.com page, user will see that authentication was completed:  TWC log displays in navigation bar.  User can select any locked episode and it will then play.  Issue only occurs in Chrome; it does not occur in Firefox or IE. Issue does not occur with other MVPDs tested; see list below.",NULL
